"TIME","GEO","INDIC_DE","Value"
"1975","Denmark","Median age of population - females","34.0"
"1975","Denmark","Proportion of population aged 0-17 years","27.0"
"1975","Germany including former GDR","Median age of population","35.2"
"1975","Germany including former GDR","Proportion of population aged 65 years and more","14.7"
"1975","Germany including former GDR","Median age of population - males","33.0"
"1975","Germany including former GDR","Median age of population - females","37.7"
"1975","Germany including former GDR","Proportion of population aged 0-17 years","26.3"
"1975","Estonia","Median age of population","34.2"
"1975","Estonia","Proportion of population aged 65 years and more","12.2"
"1975","Estonia","Median age of population - males","30.4"
"1975","Estonia","Median age of population - females","37.4"
"1975","Estonia","Proportion of population aged 0-17 years","26.2"
"1975","Ireland","Median age of population","26.8"
"1975","Ireland","Proportion of population aged 65 years and more","10.9"
"1975","Ireland","Median age of population - males","26.1"
"1975","Ireland","Median age of population - females","27.5"
"1975","Ireland","Proportion of population aged 0-17 years",":"
"1975","Greece","Median age of population","33.9"
"1975","Greece","Proportion of population aged 65 years and more","12.1"
"1975","Greece","Median age of population - males","32.0"
"1975","Greece","Median age of population - females","35.5"
"1975","Greece","Proportion of population aged 0-17 years","28.7"
"1975","Spain","Median age of population","30.0"
"1975","Spain","Proportion of population aged 65 years and more","10.2"
"1975","Spain","Median age of population - males","28.6"
"1975","Spain","Median age of population - females","31.5"
"1975","Spain","Proportion of population aged 0-17 years","32.5"
"1975","France","Median age of population",":"
"1975","France","Proportion of population aged 65 years and more",":"
"1975","France","Median age of population - males",":"
"1975","France","Median age of population - females",":"
"1975","France","Proportion of population aged 0-17 years",":"
"1975","France (metropolitan)","Median age of population","31.6"
"1975","France (metropolitan)","Proportion of population aged 65 years and more","13.4"
"1975","France (metropolitan)","Median age of population - males","29.8"
"1975","France (metropolitan)","Median age of population - females","33.6"
"1975","France (metropolitan)","Proportion of population aged 0-17 years","28.9"
"1975","Croatia","Median age of population",":"
"1975","Croatia","Proportion of population aged 65 years and more",":"
"1975","Croatia","Median age of population - males",":"
"1975","Croatia","Median age of population - females",":"
"1975","Croatia","Proportion of population aged 0-17 years",":"
"1975","Italy","Median age of population","33.4"
"1975","Italy","Proportion of population aged 65 years and more","11.9"
"1975","Italy","Median age of population - males","31.8"
"1975","Italy","Median age of population - females","34.9"
"1975","Italy","Proportion of population aged 0-17 years","28.7"
"1975","Cyprus","Median age of population",":"
"1975","Cyprus","Proportion of population aged 65 years and more",":"
"1975","Cyprus","Median age of population - males",":"
"1975","Cyprus","Median age of population - females",":"
"1975","Cyprus","Proportion of population aged 0-17 years",":"
"1975","Latvia","Median age of population","34.8"
"1975","Latvia","Proportion of population aged 65 years and more","12.7"
"1975","Latvia","Median age of population - males","31.5"
"1975","Latvia","Median age of population - females","37.8"
"1975","Latvia","Proportion of population aged 0-17 years","25.7"
"1975","Lithuania","Median age of population","31.5"
"1975","Lithuania","Proportion of population aged 65 years and more","11.1"
"1975","Lithuania","Median age of population - males","28.6"
"1975","Lithuania","Median age of population - females","33.8"
"1975","Lithuania","Proportion of population aged 0-17 years","30.8"
"1975","Luxembourg","Median age of population","34.9"
"1975","Luxembourg","Proportion of population aged 65 years and more","13.0"
"1975","Luxembourg","Median age of population - males","33.3"
"1975","Luxembourg","Median age of population - females","36.6"
"1975","Luxembourg","Proportion of population aged 0-17 years","24.7"
"1975","Hungary","Median age of population","34.2"
"1975","Hungary","Proportion of population aged 65 years and more","12.5"
"1975","Hungary","Median age of population - males","32.3"
"1975","Hungary","Median age of population - females","36.2"
"1975","Hungary","Proportion of population aged 0-17 years","24.4"
"1975","Malta","Median age of population",":"
"1975","Malta","Proportion of population aged 65 years and more",":"
"1975","Malta","Median age of population - males",":"
"1975","Malta","Median age of population - females",":"
"1975","Malta","Proportion of population aged 0-17 years",":"
"1975","Netherlands","Median age of population","29.2"
"1975","Netherlands","Proportion of population aged 65 years and more","10.7"
"1975","Netherlands","Median age of population - males","28.5"
"1975","Netherlands","Median age of population - females","30.2"
"1975","Netherlands","Proportion of population aged 0-17 years","30.8"
"1975","Austria","Median age of population","33.9"
"1975","Austria","Proportion of population aged 65 years and more","14.8"
"1975","Austria","Median age of population - males","31.3"
"1975","Austria","Median age of population - females","36.2"
"1975","Austria","Proportion of population aged 0-17 years","28.1"
"1975","Poland","Median age of population","28.2"
"1975","Poland","Proportion of population aged 65 years and more","9.4"
"1975","Poland","Median age of population - males","26.8"
"1975","Poland","Median age of population - females","30.1"
"1975","Poland","Proportion of population aged 0-17 years","30.2"
"1975","Portugal","Median age of population","28.6"
"1975","Portugal","Proportion of population aged 65 years and more","9.8"
"1975","Portugal","Median age of population - males","26.5"
"1975","Portugal","Median age of population - females","30.5"
"1975","Portugal","Proportion of population aged 0-17 years","33.3"
"1975","Romania","Median age of population","30.8"
"1975","Romania","Proportion of population aged 65 years and more","9.5"
"1975","Romania","Median age of population - males","29.3"
"1975","Romania","Median age of population - females","32.5"
"1975","Romania","Proportion of population aged 0-17 years","30.1"
"1975","Slovenia","Median age of population",":"
"1975","Slovenia","Proportion of population aged 65 years and more",":"
"1975","Slovenia","Median age of population - males",":"
"1975","Slovenia","Median age of population - females",":"
"1975","Slovenia","Proportion of population aged 0-17 years",":"
"1975","Slovakia","Median age of population","28.1"
"1975","Slovakia","Proportion of population aged 65 years and more","10.0"
"1975","Slovakia","Median age of population - males","27.0"
"1975","Slovakia","Median age of population - females","29.5"
"1975","Slovakia","Proportion of population aged 0-17 years","31.7"
"1975","Finland","Median age of population","30.5"
"1975","Finland","Proportion of population aged 65 years and more","10.5"
"1975","Finland","Median age of population - males","28.8"
"1975","Finland","Median age of population - females","32.8"
"1975","Finland","Proportion of population aged 0-17 years","27.2"
"1975","Sweden","Median age of population","35.3"
"1975","Sweden","Proportion of population aged 65 years and more","15.0"
"1975","Sweden","Median age of population - males","34.1"
"1975","Sweden","Median age of population - females","36.6"
"1975","Sweden","Proportion of population aged 0-17 years","24.6"
"1975","United Kingdom","Median age of population","33.8"
"1975","United Kingdom","Proportion of population aged 65 years and more","13.9"
"1975","United Kingdom","Median age of population - males","31.9"
"1975","United Kingdom","Median age of population - females","36.0"
"1975","United Kingdom","Proportion of population aged 0-17 years","28.0"
"1975","Iceland","Median age of population","25.2"
"1975","Iceland","Proportion of population aged 65 years and more","9.1"
"1975","Iceland","Median age of population - males","24.8"
"1975","Iceland","Median age of population - females","25.8"
"1975","Iceland","Proportion of population aged 0-17 years","36.6"
"1975","Liechtenstein","Median age of population","28.0"
"1975","Liechtenstein","Proportion of population aged 65 years and more","8.1"
"1975","Liechtenstein","Median age of population - males","27.7"
"1975","Liechtenstein","Median age of population - females","28.3"
"1975","Liechtenstein","Proportion of population aged 0-17 years","30.9"
"1975","Norway","Median age of population","32.2"
"1975","Norway","Proportion of population aged 65 years and more","13.6"
"1975","Norway","Median age of population - males","30.9"
"1975","Norway","Median age of population - females","33.7"
"1975","Norway","Proportion of population aged 0-17 years","28.5"
"1975","Switzerland","Median age of population","32.8"
"1975","Switzerland","Proportion of population aged 65 years and more","12.4"
"1975","Switzerland","Median age of population - males","31.6"
"1975","Switzerland","Median age of population - females","34.0"
"1975","Switzerland","Proportion of population aged 0-17 years","27.1"
"1975","Montenegro","Median age of population",":"
"1975","Montenegro","Proportion of population aged 65 years and more",":"
"1975","Montenegro","Median age of population - males",":"
"1975","Montenegro","Median age of population - females",":"
"1975","Montenegro","Proportion of population aged 0-17 years",":"
"1975","North Macedonia","Median age of population",":"
"1975","North Macedonia","Proportion of population aged 65 years and more",":"
"1975","North Macedonia","Median age of population - males",":"
"1975","North Macedonia","Median age of population - females",":"
"1975","North Macedonia","Proportion of population aged 0-17 years",":"
"1975","Albania","Median age of population",":"
"1975","Albania","Proportion of population aged 65 years and more",":"
"1975","Albania","Median age of population - males",":"
"1975","Albania","Median age of population - females",":"
"1975","Albania","Proportion of population aged 0-17 years",":"
"1975","Serbia","Median age of population",":"
"1975","Serbia","Proportion of population aged 65 years and more",":"
"1975","Serbia","Median age of population - males",":"
"1975","Serbia","Median age of population - females",":"
"1975","Serbia","Proportion of population aged 0-17 years",":"
"1975","Turkey","Median age of population","19.3"
"1975","Turkey","Proportion of population aged 65 years and more","4.6"
"1975","Turkey","Median age of population - males","19.1"
"1975","Turkey","Median age of population - females","19.7"
"1975","Turkey","Proportion of population aged 0-17 years","47.1"
"1975","Andorra","Median age of population",":"
"1975","Andorra","Proportion of population aged 65 years and more",":"
"1975","Andorra","Median age of population - males",":"
"1975","Andorra","Median age of population - females",":"
"1975","Andorra","Proportion of population aged 0-17 years",":"
"1975","Belarus","Median age of population",":"
"1975","Belarus","Proportion of population aged 65 years and more",":"
"1975","Belarus","Median age of population - males",":"
"1975","Belarus","Median age of population - females",":"
"1975","Belarus","Proportion of population aged 0-17 years",":"
"1975","Bosnia and Herzegovina","Median age of population",":"
"1975","Bosnia and Herzegovina","Proportion of population aged 65 years and more",":"
"1975","Bosnia and Herzegovina","Median age of population - males",":"
"1975","Bosnia and Herzegovina","Median age of population - females",":"
"1975","Bosnia and Herzegovina","Proportion of population aged 0-17 years",":"
"1975","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population",":"
"1975","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of population aged 65 years and more",":"
"1975","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population - males",":"
"1975","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population - females",":"
"1975","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of population aged 0-17 years",":"
"1975","Moldova","Median age of population",":"
"1975","Moldova","Proportion of population aged 65 years and more",":"
"1975","Moldova","Median age of population - males",":"
"1975","Moldova","Median age of population - females",":"
"1975","Moldova","Proportion of population aged 0-17 years",":"
"1975","Monaco","Median age of population",":"
"1975","Monaco","Proportion of population aged 65 years and more",":"
"1975","Monaco","Median age of population - males",":"
"1975","Monaco","Median age of population - females",":"
"1975","Monaco","Proportion of population aged 0-17 years",":"
"1975","Russia","Median age of population",":"
"1975","Russia","Proportion of population aged 65 years and more",":"
"1975","Russia","Median age of population - males",":"
"1975","Russia","Median age of population - females",":"
"1975","Russia","Proportion of population aged 0-17 years",":"
"1975","San Marino","Median age of population",":"
"1975","San Marino","Proportion of population aged 65 years and more",":"
"1975","San Marino","Median age of population - males",":"
"1975","San Marino","Median age of population - females",":"
"1975","San Marino","Proportion of population aged 0-17 years",":"
"1975","Ukraine","Median age of population",":"
"1975","Ukraine","Proportion of population aged 65 years and more",":"
"1975","Ukraine","Median age of population - males",":"
"1975","Ukraine","Median age of population - females",":"
"1975","Ukraine","Proportion of population aged 0-17 years",":"
"1975","Armenia","Median age of population",":"
"1975","Armenia","Proportion of population aged 65 years and more",":"
"1975","Armenia","Median age of population - males",":"
"1975","Armenia","Median age of population - females",":"
"1975","Armenia","Proportion of population aged 0-17 years",":"
"1975","Azerbaijan","Median age of population",":"
"1975","Azerbaijan","Proportion of population aged 65 years and more",":"
"1975","Azerbaijan","Median age of population - males",":"
"1975","Azerbaijan","Median age of population - females",":"
"1975","Azerbaijan","Proportion of population aged 0-17 years",":"
"1975","Georgia","Median age of population",":"
"1975","Georgia","Proportion of population aged 65 years and more",":"
"1975","Georgia","Median age of population - males",":"
"1975","Georgia","Median age of population - females",":"
"1975","Georgia","Proportion of population aged 0-17 years",":"
"1976","Belgium","Median age of population","33.9"
"1976","Belgium","Proportion of population aged 65 years and more","14.0"
"1976","Belgium","Median age of population - males","32.0"
"1976","Belgium","Median age of population - females","36.0"
"1976","Belgium","Proportion of population aged 0-17 years","26.8"
"1976","Bulgaria","Median age of population","33.7"
"1976","Bulgaria","Proportion of population aged 65 years and more","11.0"
"1976","Bulgaria","Median age of population - males","33.0"
"1976","Bulgaria","Median age of population - females","34.6"
"1976","Bulgaria","Proportion of population aged 0-17 years","26.6"
"1976","Czechia","Median age of population","32.6"
"1976","Czechia","Proportion of population aged 65 years and more","13.2"
"1976","Czechia","Median age of population - males","30.8"
"1976","Czechia","Median age of population - females","34.5"
"1976","Czechia","Proportion of population aged 0-17 years","26.2"
"1976","Denmark","Median age of population","32.9"
"1976","Denmark","Proportion of population aged 65 years and more","13.5"
"1976","Denmark","Median age of population - males","31.8"
"1976","Denmark","Median age of population - females","34.2"
"1976","Denmark","Proportion of population aged 0-17 years","26.9"
"1976","Germany including former GDR","Median age of population","35.6"
"1976","Germany including former GDR","Proportion of population aged 65 years and more","15.0"
"1976","Germany including former GDR","Median age of population - males","33.2"
"1976","Germany including former GDR","Median age of population - females","37.9"
"1976","Germany including former GDR","Proportion of population aged 0-17 years","25.9"
"1976","Estonia","Median age of population","34.4"
"1976","Estonia","Proportion of population aged 65 years and more","12.4"
"1976","Estonia","Median age of population - males","30.1"
"1976","Estonia","Median age of population - females","37.6"
"1976","Estonia","Proportion of population aged 0-17 years","26.1"
"1976","Ireland","Median age of population","26.7"
"1976","Ireland","Proportion of population aged 65 years and more","10.9"
"1976","Ireland","Median age of population - males","26.1"
"1976","Ireland","Median age of population - females","27.4"
"1976","Ireland","Proportion of population aged 0-17 years",":"
"1976","Greece","Median age of population","33.9"
"1976","Greece","Proportion of population aged 65 years and more","12.3"
"1976","Greece","Median age of population - males","32.0"
"1976","Greece","Median age of population - females","35.6"
"1976","Greece","Proportion of population aged 0-17 years","28.6"
"1976","Spain","Median age of population","30.1"
"1976","Spain","Proportion of population aged 65 years and more","10.4"
"1976","Spain","Median age of population - males","28.7"
"1976","Spain","Median age of population - females","31.6"
"1976","Spain","Proportion of population aged 0-17 years","32.4"
"1976","France","Median age of population",":"
"1976","France","Proportion of population aged 65 years and more",":"
"1976","France","Median age of population - males",":"
"1976","France","Median age of population - females",":"
"1976","France","Proportion of population aged 0-17 years",":"
"1976","France (metropolitan)","Median age of population","31.5"
"1976","France (metropolitan)","Proportion of population aged 65 years and more","13.5"
"1976","France (metropolitan)","Median age of population - males","29.9"
"1976","France (metropolitan)","Median age of population - females","33.4"
"1976","France (metropolitan)","Proportion of population aged 0-17 years","28.6"
"1976","Croatia","Median age of population",":"
"1976","Croatia","Proportion of population aged 65 years and more",":"
"1976","Croatia","Median age of population - males",":"
"1976","Croatia","Median age of population - females",":"
"1976","Croatia","Proportion of population aged 0-17 years",":"
"1976","Italy","Median age of population","33.5"
"1976","Italy","Proportion of population aged 65 years and more","12.2"
"1976","Italy","Median age of population - males","31.8"
"1976","Italy","Median age of population - females","35.1"
"1976","Italy","Proportion of population aged 0-17 years","28.7"
"1976","Cyprus","Median age of population","27.4"
"1976","Cyprus","Proportion of population aged 65 years and more","10.1"
"1976","Cyprus","Median age of population - males","26.6"
"1976","Cyprus","Median age of population - females","28.3"
"1976","Cyprus","Proportion of population aged 0-17 years",":"
"1976","Latvia","Median age of population","34.9"
"1976","Latvia","Proportion of population aged 65 years and more","12.8"
"1976","Latvia","Median age of population - males","31.4"
"1976","Latvia","Median age of population - females","37.9"
"1976","Latvia","Proportion of population aged 0-17 years","25.5"
"1976","Lithuania","Median age of population","31.5"
"1976","Lithuania","Proportion of population aged 65 years and more","11.2"
"1976","Lithuania","Median age of population - males","28.7"
"1976","Lithuania","Median age of population - females","34.0"
"1976","Lithuania","Proportion of population aged 0-17 years","30.4"
"1976","Luxembourg","Median age of population","34.9"
"1976","Luxembourg","Proportion of population aged 65 years and more","13.1"
"1976","Luxembourg","Median age of population - males","33.3"
"1976","Luxembourg","Median age of population - females","36.6"
"1976","Luxembourg","Proportion of population aged 0-17 years","24.3"
"1976","Hungary","Median age of population","34.2"
"1976","Hungary","Proportion of population aged 65 years and more","12.7"
"1976","Hungary","Median age of population - males","32.3"
"1976","Hungary","Median age of population - females","36.1"
"1976","Hungary","Proportion of population aged 0-17 years","24.6"
"1976","Malta","Median age of population",":"
"1976","Malta","Proportion of population aged 65 years and more",":"
"1976","Malta","Median age of population - males",":"
"1976","Malta","Median age of population - females",":"
"1976","Malta","Proportion of population aged 0-17 years",":"
"1976","Netherlands","Median age of population","29.6"
"1976","Netherlands","Proportion of population aged 65 years and more","10.9"
"1976","Netherlands","Median age of population - males","28.8"
"1976","Netherlands","Median age of population - females","30.5"
"1976","Netherlands","Proportion of population aged 0-17 years","30.3"
"1976","Austria","Median age of population","34.1"
"1976","Austria","Proportion of population aged 65 years and more","15.0"
"1976","Austria","Median age of population - males","31.5"
"1976","Austria","Median age of population - females","36.4"
"1976","Austria","Proportion of population aged 0-17 years","27.8"
"1976","Poland","Median age of population",":"
"1976","Poland","Proportion of population aged 65 years and more",":"
"1976","Poland","Median age of population - males",":"
"1976","Poland","Median age of population - females",":"
"1976","Poland","Proportion of population aged 0-17 years",":"
"1976","Portugal","Median age of population","30.0"
"1976","Portugal","Proportion of population aged 65 years and more","10.5"
"1976","Portugal","Median age of population - males","27.8"
"1976","Portugal","Median age of population - females","31.9"
"1976","Portugal","Proportion of population aged 0-17 years","32.6"
"1976","Romania","Median age of population","30.6"
"1976","Romania","Proportion of population aged 65 years and more","9.8"
"1976","Romania","Median age of population - males","29.2"
"1976","Romania","Median age of population - females","32.2"
"1976","Romania","Proportion of population aged 0-17 years","30.0"
"1976","Slovenia","Median age of population",":"
"1976","Slovenia","Proportion of population aged 65 years and more",":"
"1976","Slovenia","Median age of population - males",":"
"1976","Slovenia","Median age of population - females",":"
"1976","Slovenia","Proportion of population aged 0-17 years",":"
"1976","Slovakia","Median age of population","28.2"
"1976","Slovakia","Proportion of population aged 65 years and more","10.1"
"1976","Slovakia","Median age of population - males","27.1"
"1976","Slovakia","Median age of population - females","29.5"
"1976","Slovakia","Proportion of population aged 0-17 years","31.4"
"1976","Finland","Median age of population","30.8"
"1976","Finland","Proportion of population aged 65 years and more","10.8"
"1976","Finland","Median age of population - males","29.3"
"1976","Finland","Median age of population - females","32.8"
"1976","Finland","Proportion of population aged 0-17 years","26.7"
"1976","Sweden","Median age of population","35.3"
"1976","Sweden","Proportion of population aged 65 years and more","15.2"
"1976","Sweden","Median age of population - males","34.1"
"1976","Sweden","Median age of population - females","36.7"
"1976","Sweden","Proportion of population aged 0-17 years","24.5"
"1976","United Kingdom","Median age of population","33.8"
"1976","United Kingdom","Proportion of population aged 65 years and more","14.1"
"1976","United Kingdom","Median age of population - males","32.0"
"1976","United Kingdom","Median age of population - females","36.0"
"1976","United Kingdom","Proportion of population aged 0-17 years","27.7"
"1976","Iceland","Median age of population","25.5"
"1976","Iceland","Proportion of population aged 65 years and more","9.2"
"1976","Iceland","Median age of population - males","25.1"
"1976","Iceland","Median age of population - females","26.0"
"1976","Iceland","Proportion of population aged 0-17 years","36.0"
"1976","Liechtenstein","Median age of population","28.4"
"1976","Liechtenstein","Proportion of population aged 65 years and more","8.3"
"1976","Liechtenstein","Median age of population - males","28.1"
"1976","Liechtenstein","Median age of population - females","28.6"
"1976","Liechtenstein","Proportion of population aged 0-17 years","30.2"
"1976","Norway","Median age of population","32.2"
"1976","Norway","Proportion of population aged 65 years and more","13.8"
"1976","Norway","Median age of population - males","31.1"
"1976","Norway","Median age of population - females","33.6"
"1976","Norway","Proportion of population aged 0-17 years","28.3"
"1976","Switzerland","Median age of population","33.2"
"1976","Switzerland","Proportion of population aged 65 years and more","12.8"
"1976","Switzerland","Median age of population - males","32.0"
"1976","Switzerland","Median age of population - females","34.4"
"1976","Switzerland","Proportion of population aged 0-17 years","26.7"
"1976","Montenegro","Median age of population",":"
"1976","Montenegro","Proportion of population aged 65 years and more",":"
"1976","Montenegro","Median age of population - males",":"
"1976","Montenegro","Median age of population - females",":"
"1976","Montenegro","Proportion of population aged 0-17 years",":"
"1976","North Macedonia","Median age of population",":"
"1976","North Macedonia","Proportion of population aged 65 years and more",":"
"1976","North Macedonia","Median age of population - males",":"
"1976","North Macedonia","Median age of population - females",":"
"1976","North Macedonia","Proportion of population aged 0-17 years",":"
"1976","Albania","Median age of population",":"
"1976","Albania","Proportion of population aged 65 years and more",":"
"1976","Albania","Median age of population - males",":"
"1976","Albania","Median age of population - females",":"
"1976","Albania","Proportion of population aged 0-17 years",":"
"1976","Serbia","Median age of population",":"
"1976","Serbia","Proportion of population aged 65 years and more",":"
"1976","Serbia","Median age of population - males",":"
"1976","Serbia","Median age of population - females",":"
"1976","Serbia","Proportion of population aged 0-17 years",":"
"1976","Turkey","Median age of population","19.4"
"1976","Turkey","Proportion of population aged 65 years and more","4.6"
"1976","Turkey","Median age of population - males","19.1"
"1976","Turkey","Median age of population - females","19.8"
"1976","Turkey","Proportion of population aged 0-17 years","47.0"
"1976","Andorra","Median age of population",":"
"1976","Andorra","Proportion of population aged 65 years and more",":"
"1976","Andorra","Median age of population - males",":"
"1976","Andorra","Median age of population - females",":"
"1976","Andorra","Proportion of population aged 0-17 years",":"
"1976","Belarus","Median age of population",":"
"1976","Belarus","Proportion of population aged 65 years and more",":"
"1976","Belarus","Median age of population - males",":"
"1976","Belarus","Median age of population - females",":"
"1976","Belarus","Proportion of population aged 0-17 years",":"
"1976","Bosnia and Herzegovina","Median age of population",":"
"1976","Bosnia and Herzegovina","Proportion of population aged 65 years and more",":"
"1976","Bosnia and Herzegovina","Median age of population - males",":"
"1976","Bosnia and Herzegovina","Median age of population - females",":"
"1976","Bosnia and Herzegovina","Proportion of population aged 0-17 years",":"
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population",":"
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of population aged 65 years and more",":"
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population - males",":"
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population - females",":"
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of population aged 0-17 years",":"
"1976","Moldova","Median age of population",":"
"1976","Moldova","Proportion of population aged 65 years and more",":"
"1976","Moldova","Median age of population - males",":"
"1976","Moldova","Median age of population - females",":"
"1976","Moldova","Proportion of population aged 0-17 years",":"
"1976","Monaco","Median age of population",":"
"1976","Monaco","Proportion of population aged 65 years and more",":"
"1976","Monaco","Median age of population - males",":"
"1976","Monaco","Median age of population - females",":"
"1976","Monaco","Proportion of population aged 0-17 years",":"
"1976","Russia","Median age of population",":"
"1976","Russia","Proportion of population aged 65 years and more",":"
"1976","Russia","Median age of population - males",":"
"1976","Russia","Median age of population - females",":"
"1976","Russia","Proportion of population aged 0-17 years",":"
"1976","San Marino","Median age of population",":"
"1976","San Marino","Proportion of population aged 65 years and more",":"
"1976","San Marino","Median age of population - males",":"
"1976","San Marino","Median age of population - females",":"
"1976","San Marino","Proportion of population aged 0-17 years",":"
"1976","Ukraine","Median age of population",":"
"1976","Ukraine","Proportion of population aged 65 years and more",":"
"1976","Ukraine","Median age of population - males",":"
"1976","Ukraine","Median age of population - females",":"
"1976","Ukraine","Proportion of population aged 0-17 years",":"
"1976","Armenia","Median age of population",":"
"1976","Armenia","Proportion of population aged 65 years and more",":"
"1976","Armenia","Median age of population - males",":"
"1976","Armenia","Median age of population - females",":"
"1976","Armenia","Proportion of population aged 0-17 years",":"
"1976","Azerbaijan","Median age of population",":"
"1976","Azerbaijan","Proportion of population aged 65 years and more",":"
"1976","Azerbaijan","Median age of population - males",":"
"1976","Azerbaijan","Median age of population - females",":"
"1976","Azerbaijan","Proportion of population aged 0-17 years",":"
"1976","Georgia","Median age of population",":"
"1976","Georgia","Proportion of population aged 65 years and more",":"
"1976","Georgia","Median age of population - males",":"
"1976","Georgia","Median age of population - females",":"
"1976","Georgia","Proportion of population aged 0-17 years",":"
"1977","Belgium","Median age of population","33.8"
"1977","Belgium","Proportion of population aged 65 years and more","14.0"
"1977","Belgium","Median age of population - males","32.0"
"1977","Belgium","Median age of population - females","36.0"
"1977","Belgium","Proportion of population aged 0-17 years","26.4"
"1977","Bulgaria","Median age of population","33.8"
"1977","Bulgaria","Proportion of population aged 65 years and more","11.2"
"1977","Bulgaria","Median age of population - males","33.0"
"1977","Bulgaria","Median age of population - females","34.6"
"1977","Bulgaria","Proportion of population aged 0-17 years","26.6"
"1977","Czechia","Median age of population","32.6"
"1977","Czechia","Proportion of population aged 65 years and more","13.3"
"1977","Czechia","Median age of population - males","30.8"
"1977","Czechia","Median age of population - females","34.4"
"1977","Czechia","Proportion of population aged 0-17 years","26.5"
"1977","Denmark","Median age of population","33.1"
"1977","Denmark","Proportion of population aged 65 years and more","13.7"
"1977","Denmark","Median age of population - males","32.1"
"1977","Denmark","Median age of population - females","34.4"
"1977","Denmark","Proportion of population aged 0-17 years","26.7"
"1977","Germany including former GDR","Median age of population","36.0"
"1977","Germany including former GDR","Proportion of population aged 65 years and more","15.2"
"1977","Germany including former GDR","Median age of population - males","33.4"
"1977","Germany including former GDR","Median age of population - females","38.3"
"1977","Germany including former GDR","Proportion of population aged 0-17 years","25.5"
"1977","Estonia","Median age of population","34.4"
"1977","Estonia","Proportion of population aged 65 years and more","12.4"
"1977","Estonia","Median age of population - males","30.1"
"1977","Estonia","Median age of population - females","37.7"
"1977","Estonia","Proportion of population aged 0-17 years","26.0"
"1977","Ireland","Median age of population","26.6"
"1977","Ireland","Proportion of population aged 65 years and more","10.8"
"1977","Ireland","Median age of population - males","26.0"
"1977","Ireland","Median age of population - females","27.3"
"1977","Ireland","Proportion of population aged 0-17 years",":"
"1977","Greece","Median age of population","33.8"
"1977","Greece","Proportion of population aged 65 years and more","12.6"
"1977","Greece","Median age of population - males","32.1"
"1977","Greece","Median age of population - females","35.6"
"1977","Greece","Proportion of population aged 0-17 years","28.3"
"1977","Spain","Median age of population","30.2"
"1977","Spain","Proportion of population aged 65 years and more","10.5"
"1977","Spain","Median age of population - males","28.8"
"1977","Spain","Median age of population - females","31.6"
"1977","Spain","Proportion of population aged 0-17 years","32.2"
"1977","France","Median age of population",":"
"1977","France","Proportion of population aged 65 years and more",":"
"1977","France","Median age of population - males",":"
"1977","France","Median age of population - females",":"
"1977","France","Proportion of population aged 0-17 years",":"
"1977","France (metropolitan)","Median age of population","31.5"
"1977","France (metropolitan)","Proportion of population aged 65 years and more","13.6"
"1977","France (metropolitan)","Median age of population - males","30.1"
"1977","France (metropolitan)","Median age of population - females","33.4"
"1977","France (metropolitan)","Proportion of population aged 0-17 years","28.3"
"1977","Croatia","Median age of population",":"
"1977","Croatia","Proportion of population aged 65 years and more",":"
"1977","Croatia","Median age of population - males",":"
"1977","Croatia","Median age of population - females",":"
"1977","Croatia","Proportion of population aged 0-17 years",":"
"1977","Italy","Median age of population","33.5"
"1977","Italy","Proportion of population aged 65 years and more","12.3"
"1977","Italy","Median age of population - males","31.8"
"1977","Italy","Median age of population - females","35.2"
"1977","Italy","Proportion of population aged 0-17 years","28.5"
"1977","Cyprus","Median age of population",":"
"1977","Cyprus","Proportion of population aged 65 years and more",":"
"1977","Cyprus","Median age of population - males",":"
"1977","Cyprus","Median age of population - females",":"
"1977","Cyprus","Proportion of population aged 0-17 years",":"
"1977","Latvia","Median age of population","35.1"
"1977","Latvia","Proportion of population aged 65 years and more","12.9"
"1977","Latvia","Median age of population - males","31.3"
"1977","Latvia","Median age of population - females","38.1"
"1977","Latvia","Proportion of population aged 0-17 years","25.3"
"1977","Lithuania","Median age of population","31.6"
"1977","Lithuania","Proportion of population aged 65 years and more","11.3"
"1977","Lithuania","Median age of population - males","28.7"
"1977","Lithuania","Median age of population - females","34.3"
"1977","Lithuania","Proportion of population aged 0-17 years","30.0"
"1977","Luxembourg","Median age of population","34.9"
"1977","Luxembourg","Proportion of population aged 65 years and more","13.1"
"1977","Luxembourg","Median age of population - males","33.4"
"1977","Luxembourg","Median age of population - females","36.6"
"1977","Luxembourg","Proportion of population aged 0-17 years","23.9"
"1977","Hungary","Median age of population","34.1"
"1977","Hungary","Proportion of population aged 65 years and more","12.9"
"1977","Hungary","Median age of population - males","32.3"
"1977","Hungary","Median age of population - females","36.1"
