"TIME","GEO","INDIC_DE","Value"
"1963","Italy","Total fertility rate","2.51"
"1963","Italy","Mean age of women at childbirth","29.9"
"1963","Italy","Mean age of women at birth of first child",":"
"1963","Italy","Median age of women at childbirth",":"
"1963","Cyprus","Proportion of live births outside marriage","0.1"
"1963","Cyprus","Total fertility rate",":"
"1963","Cyprus","Mean age of women at childbirth",":"
"1963","Cyprus","Mean age of women at birth of first child",":"
"1963","Cyprus","Median age of women at childbirth",":"
"1963","Latvia","Proportion of live births outside marriage","12.3"
"1963","Latvia","Total fertility rate",":"
"1963","Latvia","Mean age of women at childbirth",":"
"1963","Latvia","Mean age of women at birth of first child",":"
"1963","Latvia","Median age of women at childbirth",":"
"1963","Lithuania","Proportion of live births outside marriage",":"
"1963","Lithuania","Total fertility rate",":"
"1963","Lithuania","Mean age of women at childbirth",":"
"1963","Lithuania","Mean age of women at birth of first child",":"
"1963","Lithuania","Median age of women at childbirth",":"
"1963","Luxembourg","Proportion of live births outside marriage","3.1"
"1963","Luxembourg","Total fertility rate",":"
"1963","Luxembourg","Mean age of women at childbirth",":"
"1963","Luxembourg","Mean age of women at birth of first child",":"
"1963","Luxembourg","Median age of women at childbirth",":"
"1963","Hungary","Proportion of live births outside marriage","5.3"
"1963","Hungary","Total fertility rate","1.82"
"1963","Hungary","Mean age of women at childbirth","25.8"
"1963","Hungary","Mean age of women at birth of first child",":"
"1963","Hungary","Median age of women at childbirth",":"
"1963","Malta","Proportion of live births outside marriage","1.0"
"1963","Malta","Total fertility rate",":"
"1963","Malta","Mean age of women at childbirth",":"
"1963","Malta","Mean age of women at birth of first child",":"
"1963","Malta","Median age of women at childbirth",":"
"1963","Netherlands","Proportion of live births outside marriage","1.6"
"1963","Netherlands","Total fertility rate","3.19"
"1963","Netherlands","Mean age of women at childbirth","29.3"
"1963","Netherlands","Mean age of women at birth of first child",":"
"1963","Netherlands","Median age of women at childbirth",":"
"1963","Austria","Proportion of live births outside marriage","11.6"
"1963","Austria","Total fertility rate","2.82"
"1963","Austria","Mean age of women at childbirth","27.4"
"1963","Austria","Mean age of women at birth of first child",":"
"1963","Austria","Median age of women at childbirth",":"
"1963","Poland","Proportion of live births outside marriage",":"
"1963","Poland","Total fertility rate",":"
"1963","Poland","Mean age of women at childbirth",":"
"1963","Poland","Mean age of women at birth of first child",":"
"1963","Poland","Median age of women at childbirth",":"
"1963","Portugal","Proportion of live births outside marriage","8.2"
"1963","Portugal","Total fertility rate","3.12"
"1963","Portugal","Mean age of women at childbirth","29.6"
"1963","Portugal","Mean age of women at birth of first child",":"
"1963","Portugal","Median age of women at childbirth",":"
"1963","Romania","Proportion of live births outside marriage",":"
"1963","Romania","Total fertility rate",":"
"1963","Romania","Mean age of women at childbirth",":"
"1963","Romania","Mean age of women at birth of first child",":"
"1963","Romania","Median age of women at childbirth",":"
"1963","Slovenia","Proportion of live births outside marriage","9.8"
"1963","Slovenia","Total fertility rate",":"
"1963","Slovenia","Mean age of women at childbirth",":"
"1963","Slovenia","Mean age of women at birth of first child",":"
"1963","Slovenia","Median age of women at childbirth",":"
"1963","Slovakia","Proportion of live births outside marriage","4.7"
"1963","Slovakia","Total fertility rate","2.92"
"1963","Slovakia","Mean age of women at childbirth","26.8"
"1963","Slovakia","Mean age of women at birth of first child",":"
"1963","Slovakia","Median age of women at childbirth",":"
"1963","Finland","Proportion of live births outside marriage","4.2"
"1963","Finland","Total fertility rate","2.68"
"1963","Finland","Mean age of women at childbirth","28.1"
"1963","Finland","Mean age of women at birth of first child",":"
"1963","Finland","Median age of women at childbirth",":"
"1963","Sweden","Proportion of live births outside marriage","12.6"
"1963","Sweden","Total fertility rate",":"
"1963","Sweden","Mean age of women at childbirth",":"
"1963","Sweden","Mean age of women at birth of first child",":"
"1963","Sweden","Median age of women at childbirth",":"
"1963","United Kingdom","Proportion of live births outside marriage","6.6"
"1963","United Kingdom","Total fertility rate",":"
"1963","United Kingdom","Mean age of women at childbirth",":"
"1963","United Kingdom","Mean age of women at birth of first child",":"
"1963","United Kingdom","Median age of women at childbirth",":"
"1963","Iceland","Proportion of live births outside marriage","25.1"
"1963","Iceland","Total fertility rate","3.99"
"1963","Iceland","Mean age of women at childbirth","27.6"
"1963","Iceland","Mean age of women at birth of first child",":"
"1963","Iceland","Median age of women at childbirth",":"
"1963","Liechtenstein","Proportion of live births outside marriage","4.3"
"1963","Liechtenstein","Total fertility rate",":"
"1963","Liechtenstein","Mean age of women at childbirth",":"
"1963","Liechtenstein","Mean age of women at birth of first child",":"
"1963","Liechtenstein","Median age of women at childbirth",":"
"1963","Norway","Proportion of live births outside marriage","3.9"
"1963","Norway","Total fertility rate","2.93"
"1963","Norway","Mean age of women at childbirth","27.8"
"1963","Norway","Mean age of women at birth of first child",":"
"1963","Norway","Median age of women at childbirth",":"
"1963","Switzerland","Proportion of live births outside marriage","4.1"
"1963","Switzerland","Total fertility rate","2.65"
"1963","Switzerland","Mean age of women at childbirth","27.8"
"1963","Switzerland","Mean age of women at birth of first child",":"
"1963","Switzerland","Median age of women at childbirth",":"
"1963","Montenegro","Proportion of live births outside marriage",":"
"1963","Montenegro","Total fertility rate",":"
"1963","Montenegro","Mean age of women at childbirth",":"
"1963","Montenegro","Mean age of women at birth of first child",":"
"1963","Montenegro","Median age of women at childbirth",":"
"1963","North Macedonia","Proportion of live births outside marriage","5.6"
"1963","North Macedonia","Total fertility rate",":"
"1963","North Macedonia","Mean age of women at childbirth",":"
"1963","North Macedonia","Mean age of women at birth of first child",":"
"1963","North Macedonia","Median age of women at childbirth",":"
"1963","Albania","Proportion of live births outside marriage",":"
"1963","Albania","Total fertility rate",":"
"1963","Albania","Mean age of women at childbirth",":"
"1963","Albania","Mean age of women at birth of first child",":"
"1963","Albania","Median age of women at childbirth",":"
"1963","Serbia","Proportion of live births outside marriage",":"
"1963","Serbia","Total fertility rate",":"
"1963","Serbia","Mean age of women at childbirth",":"
"1963","Serbia","Mean age of women at birth of first child",":"
"1963","Serbia","Median age of women at childbirth",":"
"1963","Turkey","Proportion of live births outside marriage",":"
"1963","Turkey","Total fertility rate",":"
"1963","Turkey","Mean age of women at childbirth",":"
"1963","Turkey","Mean age of women at birth of first child",":"
"1963","Turkey","Median age of women at childbirth",":"
"1963","Andorra","Proportion of live births outside marriage",":"
"1963","Andorra","Total fertility rate",":"
"1963","Andorra","Mean age of women at childbirth",":"
"1963","Andorra","Mean age of women at birth of first child",":"
"1963","Andorra","Median age of women at childbirth",":"
"1963","Belarus","Proportion of live births outside marriage",":"
"1963","Belarus","Total fertility rate",":"
"1963","Belarus","Mean age of women at childbirth",":"
"1963","Belarus","Mean age of women at birth of first child",":"
"1963","Belarus","Median age of women at childbirth",":"
"1963","Bosnia and Herzegovina","Proportion of live births outside marriage",":"
"1963","Bosnia and Herzegovina","Total fertility rate",":"
"1963","Bosnia and Herzegovina","Mean age of women at childbirth",":"
"1963","Bosnia and Herzegovina","Mean age of women at birth of first child",":"
"1963","Bosnia and Herzegovina","Median age of women at childbirth",":"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of live births outside marriage",":"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Total fertility rate",":"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at childbirth",":"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at birth of first child",":"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of women at childbirth",":"
"1963","Moldova","Proportion of live births outside marriage",":"
"1963","Moldova","Total fertility rate",":"
"1963","Moldova","Mean age of women at childbirth",":"
"1963","Moldova","Mean age of women at birth of first child",":"
"1963","Moldova","Median age of women at childbirth",":"
"1963","Russia","Proportion of live births outside marriage",":"
"1963","Russia","Total fertility rate",":"
"1963","Russia","Mean age of women at childbirth",":"
"1963","Russia","Mean age of women at birth of first child",":"
"1963","Russia","Median age of women at childbirth",":"
"1963","San Marino","Proportion of live births outside marriage",":"
"1963","San Marino","Total fertility rate",":"
"1963","San Marino","Mean age of women at childbirth",":"
"1963","San Marino","Mean age of women at birth of first child",":"
"1963","San Marino","Median age of women at childbirth",":"
"1963","Ukraine","Proportion of live births outside marriage",":"
"1963","Ukraine","Total fertility rate",":"
"1963","Ukraine","Mean age of women at childbirth",":"
"1963","Ukraine","Mean age of women at birth of first child",":"
"1963","Ukraine","Median age of women at childbirth",":"
"1963","Armenia","Proportion of live births outside marriage",":"
"1963","Armenia","Total fertility rate",":"
"1963","Armenia","Mean age of women at childbirth",":"
"1963","Armenia","Mean age of women at birth of first child",":"
"1963","Armenia","Median age of women at childbirth",":"
"1963","Azerbaijan","Proportion of live births outside marriage",":"
"1963","Azerbaijan","Total fertility rate",":"
"1963","Azerbaijan","Mean age of women at childbirth",":"
"1963","Azerbaijan","Mean age of women at birth of first child",":"
"1963","Azerbaijan","Median age of women at childbirth",":"
"1963","Georgia","Proportion of live births outside marriage",":"
"1963","Georgia","Total fertility rate",":"
"1963","Georgia","Mean age of women at childbirth",":"
"1963","Georgia","Mean age of women at birth of first child",":"
"1963","Georgia","Median age of women at childbirth",":"
"1964","Belgium","Proportion of live births outside marriage","2.3"
"1964","Belgium","Total fertility rate","2.71"
"1964","Belgium","Mean age of women at childbirth","27.7"
"1964","Belgium","Mean age of women at birth of first child",":"
"1964","Belgium","Median age of women at childbirth",":"
"1964","Bulgaria","Proportion of live births outside marriage","8.8"
"1964","Bulgaria","Total fertility rate","2.19"
"1964","Bulgaria","Mean age of women at childbirth","24.9"
"1964","Bulgaria","Mean age of women at birth of first child",":"
"1964","Bulgaria","Median age of women at childbirth",":"
"1964","Czechia","Proportion of live births outside marriage","4.8"
"1964","Czechia","Total fertility rate","2.34"
"1964","Czechia","Mean age of women at childbirth","25.8"
"1964","Czechia","Mean age of women at birth of first child",":"
"1964","Czechia","Median age of women at childbirth",":"
"1964","Denmark","Proportion of live births outside marriage","9.3"
"1964","Denmark","Total fertility rate","2.60"
"1964","Denmark","Mean age of women at childbirth","26.8"
"1964","Denmark","Mean age of women at birth of first child",":"
"1964","Denmark","Median age of women at childbirth",":"
"1964","Germany including former GDR","Proportion of live births outside marriage","5.9"
"1964","Germany including former GDR","Total fertility rate",":"
"1964","Germany including former GDR","Mean age of women at childbirth",":"
"1964","Germany including former GDR","Mean age of women at birth of first child",":"
"1964","Germany including former GDR","Median age of women at childbirth",":"
"1964","Estonia","Proportion of live births outside marriage",":"
"1964","Estonia","Total fertility rate","1.94"
"1964","Estonia","Mean age of women at childbirth","27.4"
"1964","Estonia","Mean age of women at birth of first child",":"
"1964","Estonia","Median age of women at childbirth",":"
"1964","Ireland","Proportion of live births outside marriage","2.0"
"1964","Ireland","Total fertility rate","4.07"
"1964","Ireland","Mean age of women at childbirth","31.1"
"1964","Ireland","Mean age of women at birth of first child",":"
"1964","Ireland","Median age of women at childbirth",":"
"1964","Greece","Proportion of live births outside marriage","1.1"
"1964","Greece","Total fertility rate","2.24"
"1964","Greece","Mean age of women at childbirth","28.2"
"1964","Greece","Mean age of women at birth of first child",":"
"1964","Greece","Median age of women at childbirth",":"
"1964","Spain","Proportion of live births outside marriage","1.8"
"1964","Spain","Total fertility rate",":"
"1964","Spain","Mean age of women at childbirth",":"
"1964","Spain","Mean age of women at birth of first child",":"
"1964","Spain","Median age of women at childbirth",":"
"1964","France","Proportion of live births outside marriage",":"
"1964","France","Total fertility rate",":"
"1964","France","Mean age of women at childbirth",":"
"1964","France","Mean age of women at birth of first child",":"
"1964","France","Median age of women at childbirth",":"
"1964","France (metropolitan)","Proportion of live births outside marriage","5.9"
"1964","France (metropolitan)","Total fertility rate","2.90"
"1964","France (metropolitan)","Mean age of women at childbirth","27.4"
"1964","France (metropolitan)","Mean age of women at birth of first child",":"
"1964","France (metropolitan)","Median age of women at childbirth",":"
"1964","Croatia","Proportion of live births outside marriage","6.8"
"1964","Croatia","Total fertility rate",":"
"1964","Croatia","Mean age of women at childbirth",":"
"1964","Croatia","Mean age of women at birth of first child",":"
"1964","Croatia","Median age of women at childbirth",":"
"1964","Italy","Proportion of live births outside marriage","2.0"
"1964","Italy","Total fertility rate","2.66"
"1964","Italy","Mean age of women at childbirth","29.8"
"1964","Italy","Mean age of women at birth of first child",":"
"1964","Italy","Median age of women at childbirth",":"
"1964","Cyprus","Proportion of live births outside marriage","0.0"
"1964","Cyprus","Total fertility rate",":"
"1964","Cyprus","Mean age of women at childbirth",":"
"1964","Cyprus","Mean age of women at birth of first child",":"
"1964","Cyprus","Median age of women at childbirth",":"
"1964","Latvia","Proportion of live births outside marriage","12.8"
"1964","Latvia","Total fertility rate",":"
"1964","Latvia","Mean age of women at childbirth",":"
"1964","Latvia","Mean age of women at birth of first child",":"
"1964","Latvia","Median age of women at childbirth",":"
"1964","Lithuania","Proportion of live births outside marriage",":"
"1964","Lithuania","Total fertility rate",":"
"1964","Lithuania","Mean age of women at childbirth",":"
"1964","Lithuania","Mean age of women at birth of first child",":"
"1964","Lithuania","Median age of women at childbirth",":"
"1964","Luxembourg","Proportion of live births outside marriage","3.2"
"1964","Luxembourg","Total fertility rate",":"
"1964","Luxembourg","Mean age of women at childbirth",":"
"1964","Luxembourg","Mean age of women at birth of first child",":"
"1964","Luxembourg","Median age of women at childbirth",":"
"1964","Hungary","Proportion of live births outside marriage","5.2"
"1964","Hungary","Total fertility rate","1.82"
"1964","Hungary","Mean age of women at childbirth","25.7"
"1964","Hungary","Mean age of women at birth of first child",":"
"1964","Hungary","Median age of women at childbirth",":"
"1964","Malta","Proportion of live births outside marriage","1.2"
"1964","Malta","Total fertility rate",":"
"1964","Malta","Mean age of women at childbirth",":"
"1964","Malta","Mean age of women at birth of first child",":"
"1964","Malta","Median age of women at childbirth",":"
"1964","Netherlands","Proportion of live births outside marriage","1.7"
"1964","Netherlands","Total fertility rate","3.17"
"1964","Netherlands","Mean age of women at childbirth","29.2"
"1964","Netherlands","Mean age of women at birth of first child",":"
"1964","Netherlands","Median age of women at childbirth",":"
"1964","Austria","Proportion of live births outside marriage","11.3"
"1964","Austria","Total fertility rate","2.79"
"1964","Austria","Mean age of women at childbirth","27.4"
"1964","Austria","Mean age of women at birth of first child",":"
"1964","Austria","Median age of women at childbirth",":"
"1964","Poland","Proportion of live births outside marriage",":"
"1964","Poland","Total fertility rate",":"
"1964","Poland","Mean age of women at childbirth",":"
"1964","Poland","Mean age of women at birth of first child",":"
"1964","Poland","Median age of women at childbirth",":"
"1964","Portugal","Proportion of live births outside marriage","8.0"
"1964","Portugal","Total fertility rate","3.21"
"1964","Portugal","Mean age of women at childbirth","29.5"
"1964","Portugal","Mean age of women at birth of first child",":"
"1964","Portugal","Median age of women at childbirth",":"
"1964","Romania","Proportion of live births outside marriage",":"
"1964","Romania","Total fertility rate",":"
"1964","Romania","Mean age of women at childbirth",":"
"1964","Romania","Mean age of women at birth of first child",":"
"1964","Romania","Median age of women at childbirth",":"
"1964","Slovenia","Proportion of live births outside marriage","9.2"
"1964","Slovenia","Total fertility rate",":"
"1964","Slovenia","Mean age of women at childbirth",":"
"1964","Slovenia","Mean age of women at birth of first child",":"
"1964","Slovenia","Median age of women at childbirth",":"
"1964","Slovakia","Proportion of live births outside marriage","5.0"
"1964","Slovakia","Total fertility rate","2.89"
"1964","Slovakia","Mean age of women at childbirth","26.9"
"1964","Slovakia","Mean age of women at birth of first child",":"
"1964","Slovakia","Median age of women at childbirth",":"
"1964","Finland","Proportion of live births outside marriage","4.4"
"1964","Finland","Total fertility rate","2.59"
"1964","Finland","Mean age of women at childbirth","28.0"
"1964","Finland","Mean age of women at birth of first child",":"
"1964","Finland","Median age of women at childbirth",":"
"1964","Sweden","Proportion of live births outside marriage","13.1"
"1964","Sweden","Total fertility rate",":"
"1964","Sweden","Mean age of women at childbirth",":"
"1964","Sweden","Mean age of women at birth of first child",":"
"1964","Sweden","Median age of women at childbirth",":"
"1964","United Kingdom","Proportion of live births outside marriage","6.9"
"1964","United Kingdom","Total fertility rate",":"
"1964","United Kingdom","Mean age of women at childbirth",":"
"1964","United Kingdom","Mean age of women at birth of first child",":"
"1964","United Kingdom","Median age of women at childbirth",":"
"1964","Iceland","Proportion of live births outside marriage","26.7"
"1964","Iceland","Total fertility rate","3.88"
"1964","Iceland","Mean age of women at childbirth","27.7"
"1964","Iceland","Mean age of women at birth of first child",":"
"1964","Iceland","Median age of women at childbirth",":"
"1964","Liechtenstein","Proportion of live births outside marriage","4.4"
"1964","Liechtenstein","Total fertility rate",":"
"1964","Liechtenstein","Mean age of women at childbirth",":"
"1964","Liechtenstein","Mean age of women at birth of first child",":"
"1964","Liechtenstein","Median age of women at childbirth",":"
"1964","Norway","Proportion of live births outside marriage","4.2"
"1964","Norway","Total fertility rate","2.98"
"1964","Norway","Mean age of women at childbirth","27.8"
"1964","Norway","Mean age of women at birth of first child",":"
"1964","Norway","Median age of women at childbirth",":"
"1964","Switzerland","Proportion of live births outside marriage","4.2"
"1964","Switzerland","Total fertility rate","2.66"
"1964","Switzerland","Mean age of women at childbirth","27.8"
"1964","Switzerland","Mean age of women at birth of first child",":"
"1964","Switzerland","Median age of women at childbirth",":"
"1964","Montenegro","Proportion of live births outside marriage",":"
"1964","Montenegro","Total fertility rate",":"
"1964","Montenegro","Mean age of women at childbirth",":"
"1964","Montenegro","Mean age of women at birth of first child",":"
"1964","Montenegro","Median age of women at childbirth",":"
"1964","North Macedonia","Proportion of live births outside marriage","5.7"
"1964","North Macedonia","Total fertility rate",":"
"1964","North Macedonia","Mean age of women at childbirth",":"
"1964","North Macedonia","Mean age of women at birth of first child",":"
"1964","North Macedonia","Median age of women at childbirth",":"
"1964","Albania","Proportion of live births outside marriage",":"
"1964","Albania","Total fertility rate",":"
"1964","Albania","Mean age of women at childbirth",":"
"1964","Albania","Mean age of women at birth of first child",":"
"1964","Albania","Median age of women at childbirth",":"
"1964","Serbia","Proportion of live births outside marriage",":"
"1964","Serbia","Total fertility rate",":"
"1964","Serbia","Mean age of women at childbirth",":"
"1964","Serbia","Mean age of women at birth of first child",":"
"1964","Serbia","Median age of women at childbirth",":"
"1964","Turkey","Proportion of live births outside marriage",":"
"1964","Turkey","Total fertility rate",":"
"1964","Turkey","Mean age of women at childbirth",":"
"1964","Turkey","Mean age of women at birth of first child",":"
"1964","Turkey","Median age of women at childbirth",":"
"1964","Andorra","Proportion of live births outside marriage",":"
"1964","Andorra","Total fertility rate",":"
"1964","Andorra","Mean age of women at childbirth",":"
"1964","Andorra","Mean age of women at birth of first child",":"
"1964","Andorra","Median age of women at childbirth",":"
"1964","Belarus","Proportion of live births outside marriage",":"
"1964","Belarus","Total fertility rate",":"
"1964","Belarus","Mean age of women at childbirth",":"
"1964","Belarus","Mean age of women at birth of first child",":"
"1964","Belarus","Median age of women at childbirth",":"
"1964","Bosnia and Herzegovina","Proportion of live births outside marriage",":"
"1964","Bosnia and Herzegovina","Total fertility rate",":"
"1964","Bosnia and Herzegovina","Mean age of women at childbirth",":"
"1964","Bosnia and Herzegovina","Mean age of women at birth of first child",":"
"1964","Bosnia and Herzegovina","Median age of women at childbirth",":"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of live births outside marriage",":"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Total fertility rate",":"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at childbirth",":"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at birth of first child",":"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of women at childbirth",":"
"1964","Moldova","Proportion of live births outside marriage",":"
"1964","Moldova","Total fertility rate",":"
"1964","Moldova","Mean age of women at childbirth",":"
"1964","Moldova","Mean age of women at birth of first child",":"
"1964","Moldova","Median age of women at childbirth",":"
"1964","Russia","Proportion of live births outside marriage",":"
"1964","Russia","Total fertility rate",":"
"1964","Russia","Mean age of women at childbirth",":"
"1964","Russia","Mean age of women at birth of first child",":"
"1964","Russia","Median age of women at childbirth",":"
"1964","San Marino","Proportion of live births outside marriage",":"
"1964","San Marino","Total fertility rate",":"
"1964","San Marino","Mean age of women at childbirth",":"
"1964","San Marino","Mean age of women at birth of first child",":"
"1964","San Marino","Median age of women at childbirth",":"
"1964","Ukraine","Proportion of live births outside marriage",":"
"1964","Ukraine","Total fertility rate",":"
"1964","Ukraine","Mean age of women at childbirth",":"
"1964","Ukraine","Mean age of women at birth of first child",":"
"1964","Ukraine","Median age of women at childbirth",":"
"1964","Armenia","Proportion of live births outside marriage",":"
"1964","Armenia","Total fertility rate",":"
"1964","Armenia","Mean age of women at childbirth",":"
"1964","Armenia","Mean age of women at birth of first child",":"
"1964","Armenia","Median age of women at childbirth",":"
"1964","Azerbaijan","Proportion of live births outside marriage",":"
"1964","Azerbaijan","Total fertility rate",":"
"1964","Azerbaijan","Mean age of women at childbirth",":"
"1964","Azerbaijan","Mean age of women at birth of first child",":"
"1964","Azerbaijan","Median age of women at childbirth",":"
"1964","Georgia","Proportion of live births outside marriage",":"
"1964","Georgia","Total fertility rate",":"
"1964","Georgia","Mean age of women at childbirth",":"
"1964","Georgia","Mean age of women at birth of first child",":"
"1964","Georgia","Median age of women at childbirth",":"
"1965","Belgium","Proportion of live births outside marriage","2.4"
"1965","Belgium","Total fertility rate","2.61"
"1965","Belgium","Mean age of women at childbirth","27.6"
"1965","Belgium","Mean age of women at birth of first child",":"
"1965","Belgium","Median age of women at childbirth",":"
"1965","Bulgaria","Proportion of live births outside marriage","9.4"
"1965","Bulgaria","Total fertility rate","2.09"
"1965","Bulgaria","Mean age of women at childbirth","24.8"
"1965","Bulgaria","Mean age of women at birth of first child",":"
"1965","Bulgaria","Median age of women at childbirth",":"
"1965","Czechia","Proportion of live births outside marriage","5.0"
"1965","Czechia","Total fertility rate","2.18"
"1965","Czechia","Mean age of women at childbirth","25.5"
"1965","Czechia","Mean age of women at birth of first child",":"
"1965","Czechia","Median age of women at childbirth",":"
"1965","Denmark","Proportion of live births outside marriage","9.5"
"1965","Denmark","Total fertility rate","2.61"
"1965","Denmark","Mean age of women at childbirth","26.8"
"1965","Denmark","Mean age of women at birth of first child",":"
"1965","Denmark","Median age of women at childbirth",":"
"1965","Germany including former GDR","Proportion of live births outside marriage","5.8"
"1965","Germany including former GDR","Total fertility rate",":"
"1965","Germany including former GDR","Mean age of women at childbirth",":"
"1965","Germany including former GDR","Mean age of women at birth of first child",":"
"1965","Germany including former GDR","Median age of women at childbirth",":"
"1965","Estonia","Proportion of live births outside marriage",":"
"1965","Estonia","Total fertility rate","1.88"
"1965","Estonia","Mean age of women at childbirth","27.3"
"1965","Estonia","Mean age of women at birth of first child",":"
"1965","Estonia","Median age of women at childbirth",":"
"1965","Ireland","Proportion of live births outside marriage","2.2"
"1965","Ireland","Total fertility rate","4.04"
"1965","Ireland","Mean age of women at childbirth","31.0"
"1965","Ireland","Mean age of women at birth of first child",":"
"1965","Ireland","Median age of women at childbirth",":"
"1965","Greece","Proportion of live births outside marriage","1.1"
"1965","Greece","Total fertility rate","2.25"
"1965","Greece","Mean age of women at childbirth","28.1"
"1965","Greece","Mean age of women at birth of first child",":"
"1965","Greece","Median age of women at childbirth",":"
"1965","Spain","Proportion of live births outside marriage","1.7"
"1965","Spain","Total fertility rate",":"
"1965","Spain","Mean age of women at childbirth",":"
"1965","Spain","Mean age of women at birth of first child",":"
"1965","Spain","Median age of women at childbirth",":"
"1965","France","Proportion of live births outside marriage",":"
"1965","France","Total fertility rate",":"
"1965","France","Mean age of women at childbirth",":"
"1965","France","Mean age of women at birth of first child",":"
"1965","France","Median age of women at childbirth",":"
"1965","France (metropolitan)","Proportion of live births outside marriage","5.9"
"1965","France (metropolitan)","Total fertility rate","2.84"
"1965","France (metropolitan)","Mean age of women at childbirth","27.3"
"1965","France (metropolitan)","Mean age of women at birth of first child",":"
"1965","France (metropolitan)","Median age of women at childbirth",":"
"1965","Croatia","Proportion of live births outside marriage","6.0"
"1965","Croatia","Total fertility rate",":"
"1965","Croatia","Mean age of women at childbirth",":"
"1965","Croatia","Mean age of women at birth of first child",":"
"1965","Croatia","Median age of women at childbirth",":"
"1965","Italy","Proportion of live births outside marriage","2.0"
"1965","Italy","Total fertility rate","2.60"
"1965","Italy","Mean age of women at childbirth","29.7"
"1965","Italy","Mean age of women at birth of first child",":"
"1965","Italy","Median age of women at childbirth",":"
"1965","Cyprus","Proportion of live births outside marriage","0.1"
"1965","Cyprus","Total fertility rate",":"
"1965","Cyprus","Mean age of women at childbirth",":"
"1965","Cyprus","Mean age of women at birth of first child",":"
"1965","Cyprus","Median age of women at childbirth",":"
"1965","Latvia","Proportion of live births outside marriage","13.3"
"1965","Latvia","Total fertility rate",":"
"1965","Latvia","Mean age of women at childbirth",":"
"1965","Latvia","Mean age of women at birth of first child",":"
"1965","Latvia","Median age of women at childbirth",":"
"1965","Lithuania","Proportion of live births outside marriage",":"
"1965","Lithuania","Total fertility rate",":"
"1965","Lithuania","Mean age of women at childbirth",":"
"1965","Lithuania","Mean age of women at birth of first child",":"
"1965","Lithuania","Median age of women at childbirth",":"
"1965","Luxembourg","Proportion of live births outside marriage","3.7"
"1965","Luxembourg","Total fertility rate",":"
"1965","Luxembourg","Mean age of women at childbirth",":"
"1965","Luxembourg","Mean age of women at birth of first child",":"
"1965","Luxembourg","Median age of women at childbirth",":"
"1965","Hungary","Proportion of live births outside marriage","5.2"
"1965","Hungary","Total fertility rate","1.82"
"1965","Hungary","Mean age of women at childbirth","25.6"
"1965","Hungary","Mean age of women at birth of first child",":"
"1965","Hungary","Median age of women at childbirth",":"
"1965","Malta","Proportion of live births outside marriage","1.0"
"1965","Malta","Total fertility rate",":"
"1965","Malta","Mean age of women at childbirth",":"
"1965","Malta","Mean age of women at birth of first child",":"
"1965","Malta","Median age of women at childbirth",":"
"1965","Netherlands","Proportion of live births outside marriage","1.8"
"1965","Netherlands","Total fertility rate","3.04"
"1965","Netherlands","Mean age of women at childbirth","29.0"
"1965","Netherlands","Mean age of women at birth of first child",":"
"1965","Netherlands","Median age of women at childbirth",":"
"1965","Austria","Proportion of live births outside marriage","11.2"
"1965","Austria","Total fertility rate","2.70"
"1965","Austria","Mean age of women at childbirth","27.3"
"1965","Austria","Mean age of women at birth of first child",":"
"1965","Austria","Median age of women at childbirth",":"
"1965","Poland","Proportion of live births outside marriage",":"
"1965","Poland","Total fertility rate",":"
"1965","Poland","Mean age of women at childbirth",":"
"1965","Poland","Mean age of women at birth of first child",":"
"1965","Poland","Median age of women at childbirth",":"
"1965","Portugal","Proportion of live births outside marriage","7.8"
"1965","Portugal","Total fertility rate","3.15"
"1965","Portugal","Mean age of women at childbirth","29.5"
"1965","Portugal","Mean age of women at birth of first child",":"
"1965","Portugal","Median age of women at childbirth",":"
"1965","Romania","Proportion of live births outside marriage",":"
"1965","Romania","Total fertility rate",":"
"1965","Romania","Mean age of women at childbirth",":"
"1965","Romania","Mean age of women at birth of first child",":"
"1965","Romania","Median age of women at childbirth",":"
"1965","Slovenia","Proportion of live births outside marriage","9.2"
"1965","Slovenia","Total fertility rate",":"
"1965","Slovenia","Mean age of women at childbirth",":"
"1965","Slovenia","Mean age of women at birth of first child",":"
"1965","Slovenia","Median age of women at childbirth",":"
"1965","Slovakia","Proportion of live births outside marriage","5.3"
"1965","Slovakia","Total fertility rate","2.78"
"1965","Slovakia","Mean age of women at childbirth","26.8"
"1965","Slovakia","Mean age of women at birth of first child",":"
"1965","Slovakia","Median age of women at childbirth",":"
"1965","Finland","Proportion of live births outside marriage","4.6"
"1965","Finland","Total fertility rate","2.48"
"1965","Finland","Mean age of women at childbirth","28.0"
"1965","Finland","Mean age of women at birth of first child",":"
"1965","Finland","Median age of women at childbirth",":"
