"TIME","GEO","INDIC_DE","Value"
"1969","Latvia","Crude marriage rate","10.0"
"1969","Latvia","Mean age at first marriage - males",":"
"1969","Latvia","Mean age at first marriage - females",":"
"1969","Latvia","Total first marriage rate - males",":"
"1969","Latvia","Total first marriage rate - females",":"
"1969","Latvia","Proportion of first marriages - males",":"
"1969","Latvia","Proportion of first marriages - females",":"
"1969","Lithuania","Marriages","30 054"
"1969","Lithuania","Crude marriage rate","9.7"
"1969","Lithuania","Mean age at first marriage - males",":"
"1969","Lithuania","Mean age at first marriage - females",":"
"1969","Lithuania","Total first marriage rate - males",":"
"1969","Lithuania","Total first marriage rate - females",":"
"1969","Lithuania","Proportion of first marriages - males",":"
"1969","Lithuania","Proportion of first marriages - females",":"
"1969","Luxembourg","Marriages","2 221"
"1969","Luxembourg","Crude marriage rate","6.6"
"1969","Luxembourg","Mean age at first marriage - males",":"
"1969","Luxembourg","Mean age at first marriage - females",":"
"1969","Luxembourg","Total first marriage rate - males",":"
"1969","Luxembourg","Total first marriage rate - females",":"
"1969","Luxembourg","Proportion of first marriages - males","93.1"
"1969","Luxembourg","Proportion of first marriages - females","92.2"
"1969","Hungary","Marriages","95 614"
"1969","Hungary","Crude marriage rate","9.3"
"1969","Hungary","Mean age at first marriage - males",":"
"1969","Hungary","Mean age at first marriage - females",":"
"1969","Hungary","Total first marriage rate - males",":"
"1969","Hungary","Total first marriage rate - females",":"
"1969","Hungary","Proportion of first marriages - males",":"
"1969","Hungary","Proportion of first marriages - females",":"
"1969","Malta","Marriages","2 184"
"1969","Malta","Crude marriage rate","7.2"
"1969","Malta","Mean age at first marriage - males",":"
"1969","Malta","Mean age at first marriage - females",":"
"1969","Malta","Total first marriage rate - males",":"
"1969","Malta","Total first marriage rate - females",":"
"1969","Malta","Proportion of first marriages - males",":"
"1969","Malta","Proportion of first marriages - females",":"
"1969","Netherlands","Marriages","117 473"
"1969","Netherlands","Crude marriage rate","9.1"
"1969","Netherlands","Mean age at first marriage - males",":"
"1969","Netherlands","Mean age at first marriage - females",":"
"1969","Netherlands","Total first marriage rate - males",":"
"1969","Netherlands","Total first marriage rate - females",":"
"1969","Netherlands","Proportion of first marriages - males","93.1"
"1969","Netherlands","Proportion of first marriages - females","94.9"
"1969","Austria","Marriages","54 559"
"1969","Austria","Crude marriage rate","7.3"
"1969","Austria","Mean age at first marriage - males",":"
"1969","Austria","Mean age at first marriage - females",":"
"1969","Austria","Total first marriage rate - males",":"
"1969","Austria","Total first marriage rate - females",":"
"1969","Austria","Proportion of first marriages - males","84.6"
"1969","Austria","Proportion of first marriages - females","87.2"
"1969","Poland","Marriages","270 286"
"1969","Poland","Crude marriage rate","8.3"
"1969","Poland","Mean age at first marriage - males",":"
"1969","Poland","Mean age at first marriage - females",":"
"1969","Poland","Total first marriage rate - males",":"
"1969","Poland","Total first marriage rate - females",":"
"1969","Poland","Proportion of first marriages - males",":"
"1969","Poland","Proportion of first marriages - females",":"
"1969","Portugal","Marriages","79 180"
"1969","Portugal","Crude marriage rate","9.0"
"1969","Portugal","Mean age at first marriage - males",":"
"1969","Portugal","Mean age at first marriage - females",":"
"1969","Portugal","Total first marriage rate - males",":"
"1969","Portugal","Total first marriage rate - females",":"
"1969","Portugal","Proportion of first marriages - males","96.2"
"1969","Portugal","Proportion of first marriages - females","97.8"
"1969","Romania","Marriages","140 011"
"1969","Romania","Crude marriage rate","7.0"
"1969","Romania","Mean age at first marriage - males",":"
"1969","Romania","Mean age at first marriage - females",":"
"1969","Romania","Total first marriage rate - males",":"
"1969","Romania","Total first marriage rate - females",":"
"1969","Romania","Proportion of first marriages - males",":"
"1969","Romania","Proportion of first marriages - females",":"
"1969","Slovenia","Marriages","14 113"
"1969","Slovenia","Crude marriage rate","8.2"
"1969","Slovenia","Mean age at first marriage - males",":"
"1969","Slovenia","Mean age at first marriage - females",":"
"1969","Slovenia","Total first marriage rate - males",":"
"1969","Slovenia","Total first marriage rate - females",":"
"1969","Slovenia","Proportion of first marriages - males",":"
"1969","Slovenia","Proportion of first marriages - females",":"
"1969","Slovakia","Marriages","34 877"
"1969","Slovakia","Crude marriage rate","7.7"
"1969","Slovakia","Mean age at first marriage - males",":"
"1969","Slovakia","Mean age at first marriage - females",":"
"1969","Slovakia","Total first marriage rate - males",":"
"1969","Slovakia","Total first marriage rate - females",":"
"1969","Slovakia","Proportion of first marriages - males",":"
"1969","Slovakia","Proportion of first marriages - females",":"
"1969","Finland","Marriages","40 910"
"1969","Finland","Crude marriage rate","8.8"
"1969","Finland","Mean age at first marriage - males",":"
"1969","Finland","Mean age at first marriage - females",":"
"1969","Finland","Total first marriage rate - males",":"
"1969","Finland","Total first marriage rate - females",":"
"1969","Finland","Proportion of first marriages - males","91.3"
"1969","Finland","Proportion of first marriages - females","92.5"
"1969","Sweden","Marriages","48 357"
"1969","Sweden","Crude marriage rate","6.1"
"1969","Sweden","Mean age at first marriage - males",":"
"1969","Sweden","Mean age at first marriage - females",":"
"1969","Sweden","Total first marriage rate - males",":"
"1969","Sweden","Total first marriage rate - females",":"
"1969","Sweden","Proportion of first marriages - males","88.7"
"1969","Sweden","Proportion of first marriages - females","89.8"
"1969","United Kingdom","Marriages","451 627"
"1969","United Kingdom","Crude marriage rate","8.1"
"1969","United Kingdom","Mean age at first marriage - males",":"
"1969","United Kingdom","Mean age at first marriage - females",":"
"1969","United Kingdom","Total first marriage rate - males",":"
"1969","United Kingdom","Total first marriage rate - females",":"
"1969","United Kingdom","Proportion of first marriages - males","87.9"
"1969","United Kingdom","Proportion of first marriages - females","88.7"
"1969","Iceland","Marriages","1 722"
"1969","Iceland","Crude marriage rate","8.5"
"1969","Iceland","Mean age at first marriage - males",":"
"1969","Iceland","Mean age at first marriage - females",":"
"1969","Iceland","Total first marriage rate - males",":"
"1969","Iceland","Total first marriage rate - females",":"
"1969","Iceland","Proportion of first marriages - males","91.9"
"1969","Iceland","Proportion of first marriages - females","91.2"
"1969","Liechtenstein","Marriages","159"
"1969","Liechtenstein","Crude marriage rate","7.5"
"1969","Liechtenstein","Mean age at first marriage - males",":"
"1969","Liechtenstein","Mean age at first marriage - females",":"
"1969","Liechtenstein","Total first marriage rate - males",":"
"1969","Liechtenstein","Total first marriage rate - females",":"
"1969","Liechtenstein","Proportion of first marriages - males",":"
"1969","Liechtenstein","Proportion of first marriages - females",":"
"1969","Norway","Marriages","29 630"
"1969","Norway","Crude marriage rate","7.7"
"1969","Norway","Mean age at first marriage - males",":"
"1969","Norway","Mean age at first marriage - females",":"
"1969","Norway","Total first marriage rate - males",":"
"1969","Norway","Total first marriage rate - females",":"
"1969","Norway","Proportion of first marriages - males","92.8"
"1969","Norway","Proportion of first marriages - females","93.0"
"1969","Switzerland","Marriages","46 886"
"1969","Switzerland","Crude marriage rate","7.6"
"1969","Switzerland","Mean age at first marriage - males",":"
"1969","Switzerland","Mean age at first marriage - females",":"
"1969","Switzerland","Total first marriage rate - males",":"
"1969","Switzerland","Total first marriage rate - females",":"
"1969","Switzerland","Proportion of first marriages - males","89.1"
"1969","Switzerland","Proportion of first marriages - females","91.4"
"1969","Montenegro","Marriages",":"
"1969","Montenegro","Crude marriage rate",":"
"1969","Montenegro","Mean age at first marriage - males",":"
"1969","Montenegro","Mean age at first marriage - females",":"
"1969","Montenegro","Total first marriage rate - males",":"
"1969","Montenegro","Total first marriage rate - females",":"
"1969","Montenegro","Proportion of first marriages - males",":"
"1969","Montenegro","Proportion of first marriages - females",":"
"1969","North Macedonia","Marriages","14 376"
"1969","North Macedonia","Crude marriage rate","9.0"
"1969","North Macedonia","Mean age at first marriage - males",":"
"1969","North Macedonia","Mean age at first marriage - females",":"
"1969","North Macedonia","Total first marriage rate - males",":"
"1969","North Macedonia","Total first marriage rate - females",":"
"1969","North Macedonia","Proportion of first marriages - males",":"
"1969","North Macedonia","Proportion of first marriages - females",":"
"1969","Albania","Marriages","15 322"
"1969","Albania","Crude marriage rate","7.4"
"1969","Albania","Mean age at first marriage - males",":"
"1969","Albania","Mean age at first marriage - females",":"
"1969","Albania","Total first marriage rate - males",":"
"1969","Albania","Total first marriage rate - females",":"
"1969","Albania","Proportion of first marriages - males",":"
"1969","Albania","Proportion of first marriages - females",":"
"1969","Serbia","Marriages",":"
"1969","Serbia","Crude marriage rate",":"
"1969","Serbia","Mean age at first marriage - males",":"
"1969","Serbia","Mean age at first marriage - females",":"
"1969","Serbia","Total first marriage rate - males",":"
"1969","Serbia","Total first marriage rate - females",":"
"1969","Serbia","Proportion of first marriages - males",":"
"1969","Serbia","Proportion of first marriages - females",":"
"1969","Turkey","Marriages",":"
"1969","Turkey","Crude marriage rate",":"
"1969","Turkey","Mean age at first marriage - males",":"
"1969","Turkey","Mean age at first marriage - females",":"
"1969","Turkey","Total first marriage rate - males",":"
"1969","Turkey","Total first marriage rate - females",":"
"1969","Turkey","Proportion of first marriages - males",":"
"1969","Turkey","Proportion of first marriages - females",":"
"1969","Andorra","Marriages",":"
"1969","Andorra","Crude marriage rate",":"
"1969","Andorra","Mean age at first marriage - males",":"
"1969","Andorra","Mean age at first marriage - females",":"
"1969","Andorra","Total first marriage rate - males",":"
"1969","Andorra","Total first marriage rate - females",":"
"1969","Andorra","Proportion of first marriages - males",":"
"1969","Andorra","Proportion of first marriages - females",":"
"1969","Belarus","Marriages",":"
"1969","Belarus","Crude marriage rate",":"
"1969","Belarus","Mean age at first marriage - males",":"
"1969","Belarus","Mean age at first marriage - females",":"
"1969","Belarus","Total first marriage rate - males",":"
"1969","Belarus","Total first marriage rate - females",":"
"1969","Belarus","Proportion of first marriages - males",":"
"1969","Belarus","Proportion of first marriages - females",":"
"1969","Bosnia and Herzegovina","Marriages","31 868"
"1969","Bosnia and Herzegovina","Crude marriage rate","8.6"
"1969","Bosnia and Herzegovina","Mean age at first marriage - males",":"
"1969","Bosnia and Herzegovina","Mean age at first marriage - females",":"
"1969","Bosnia and Herzegovina","Total first marriage rate - males",":"
"1969","Bosnia and Herzegovina","Total first marriage rate - females",":"
"1969","Bosnia and Herzegovina","Proportion of first marriages - males",":"
"1969","Bosnia and Herzegovina","Proportion of first marriages - females",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Marriages",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude marriage rate",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Total first marriage rate - males",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Total first marriage rate - females",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of first marriages - males",":"
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of first marriages - females",":"
"1969","Moldova","Marriages",":"
"1969","Moldova","Crude marriage rate",":"
"1969","Moldova","Mean age at first marriage - males",":"
"1969","Moldova","Mean age at first marriage - females",":"
"1969","Moldova","Total first marriage rate - males",":"
"1969","Moldova","Total first marriage rate - females",":"
"1969","Moldova","Proportion of first marriages - males",":"
"1969","Moldova","Proportion of first marriages - females",":"
"1969","Monaco","Marriages",":"
"1969","Monaco","Crude marriage rate",":"
"1969","Monaco","Mean age at first marriage - males",":"
"1969","Monaco","Mean age at first marriage - females",":"
"1969","Monaco","Total first marriage rate - males",":"
"1969","Monaco","Total first marriage rate - females",":"
"1969","Monaco","Proportion of first marriages - males",":"
"1969","Monaco","Proportion of first marriages - females",":"
"1969","Russia","Marriages",":"
"1969","Russia","Crude marriage rate",":"
"1969","Russia","Mean age at first marriage - males",":"
"1969","Russia","Mean age at first marriage - females",":"
"1969","Russia","Total first marriage rate - males",":"
"1969","Russia","Total first marriage rate - females",":"
"1969","Russia","Proportion of first marriages - males",":"
"1969","Russia","Proportion of first marriages - females",":"
"1969","San Marino","Marriages",":"
"1969","San Marino","Crude marriage rate",":"
"1969","San Marino","Mean age at first marriage - males",":"
"1969","San Marino","Mean age at first marriage - females",":"
"1969","San Marino","Total first marriage rate - males",":"
"1969","San Marino","Total first marriage rate - females",":"
"1969","San Marino","Proportion of first marriages - males",":"
"1969","San Marino","Proportion of first marriages - females",":"
"1969","Ukraine","Marriages",":"
"1969","Ukraine","Crude marriage rate",":"
"1969","Ukraine","Mean age at first marriage - males",":"
"1969","Ukraine","Mean age at first marriage - females",":"
"1969","Ukraine","Total first marriage rate - males",":"
"1969","Ukraine","Total first marriage rate - females",":"
"1969","Ukraine","Proportion of first marriages - males",":"
"1969","Ukraine","Proportion of first marriages - females",":"
"1969","Armenia","Marriages",":"
"1969","Armenia","Crude marriage rate",":"
"1969","Armenia","Mean age at first marriage - males",":"
"1969","Armenia","Mean age at first marriage - females",":"
"1969","Armenia","Total first marriage rate - males",":"
"1969","Armenia","Total first marriage rate - females",":"
"1969","Armenia","Proportion of first marriages - males",":"
"1969","Armenia","Proportion of first marriages - females",":"
"1969","Azerbaijan","Marriages",":"
"1969","Azerbaijan","Crude marriage rate",":"
"1969","Azerbaijan","Mean age at first marriage - males",":"
"1969","Azerbaijan","Mean age at first marriage - females",":"
"1969","Azerbaijan","Total first marriage rate - males",":"
"1969","Azerbaijan","Total first marriage rate - females",":"
"1969","Azerbaijan","Proportion of first marriages - males",":"
"1969","Azerbaijan","Proportion of first marriages - females",":"
"1969","Georgia","Marriages",":"
"1969","Georgia","Crude marriage rate",":"
"1969","Georgia","Mean age at first marriage - males",":"
"1969","Georgia","Mean age at first marriage - females",":"
"1969","Georgia","Total first marriage rate - males",":"
"1969","Georgia","Total first marriage rate - females",":"
"1969","Georgia","Proportion of first marriages - males",":"
"1969","Georgia","Proportion of first marriages - females",":"
"1970","Belgium","Marriages","73 261"
"1970","Belgium","Crude marriage rate","7.6"
"1970","Belgium","Mean age at first marriage - males",":"
"1970","Belgium","Mean age at first marriage - females",":"
"1970","Belgium","Total first marriage rate - males",":"
"1970","Belgium","Total first marriage rate - females",":"
"1970","Belgium","Proportion of first marriages - males","92.0"
"1970","Belgium","Proportion of first marriages - females","92.4"
"1970","Bulgaria","Marriages","73 126"
"1970","Bulgaria","Crude marriage rate","8.6"
"1970","Bulgaria","Mean age at first marriage - males",":"
"1970","Bulgaria","Mean age at first marriage - females",":"
"1970","Bulgaria","Total first marriage rate - males",":"
"1970","Bulgaria","Total first marriage rate - females",":"
"1970","Bulgaria","Proportion of first marriages - males",":"
"1970","Bulgaria","Proportion of first marriages - females",":"
"1970","Czechia","Marriages","90 624"
"1970","Czechia","Crude marriage rate","9.2"
"1970","Czechia","Mean age at first marriage - males",":"
"1970","Czechia","Mean age at first marriage - females",":"
"1970","Czechia","Total first marriage rate - males",":"
"1970","Czechia","Total first marriage rate - females",":"
"1970","Czechia","Proportion of first marriages - males",":"
"1970","Czechia","Proportion of first marriages - females",":"
"1970","Denmark","Marriages","36 376"
"1970","Denmark","Crude marriage rate","7.4"
"1970","Denmark","Mean age at first marriage - males",":"
"1970","Denmark","Mean age at first marriage - females",":"
"1970","Denmark","Total first marriage rate - males",":"
"1970","Denmark","Total first marriage rate - females",":"
"1970","Denmark","Proportion of first marriages - males","86.1"
"1970","Denmark","Proportion of first marriages - females","86.1"
"1970","Germany including former GDR","Marriages","575 233"
"1970","Germany including former GDR","Crude marriage rate","7.4"
"1970","Germany including former GDR","Mean age at first marriage - males",":"
"1970","Germany including former GDR","Mean age at first marriage - females",":"
"1970","Germany including former GDR","Total first marriage rate - males",":"
"1970","Germany including former GDR","Total first marriage rate - females",":"
"1970","Germany including former GDR","Proportion of first marriages - males","83.9"
"1970","Germany including former GDR","Proportion of first marriages - females","85.9"
"1970","Estonia","Marriages","12 373"
"1970","Estonia","Crude marriage rate","9.1"
"1970","Estonia","Mean age at first marriage - males",":"
"1970","Estonia","Mean age at first marriage - females",":"
"1970","Estonia","Total first marriage rate - males",":"
"1970","Estonia","Total first marriage rate - females",":"
"1970","Estonia","Proportion of first marriages - males",":"
"1970","Estonia","Proportion of first marriages - females",":"
"1970","Ireland","Marriages","20 778"
"1970","Ireland","Crude marriage rate","7.0"
"1970","Ireland","Mean age at first marriage - males",":"
"1970","Ireland","Mean age at first marriage - females",":"
"1970","Ireland","Total first marriage rate - males",":"
"1970","Ireland","Total first marriage rate - females",":"
"1970","Ireland","Proportion of first marriages - males","99.0"
"1970","Ireland","Proportion of first marriages - females","99.2"
"1970","Greece","Marriages","67 439"
"1970","Greece","Crude marriage rate","7.7"
"1970","Greece","Mean age at first marriage - males",":"
"1970","Greece","Mean age at first marriage - females",":"
"1970","Greece","Total first marriage rate - males",":"
"1970","Greece","Total first marriage rate - females",":"
"1970","Greece","Proportion of first marriages - males","93.6"
"1970","Greece","Proportion of first marriages - females","96.2"
"1970","Spain","Marriages","248 205"
"1970","Spain","Crude marriage rate","7.3"
"1970","Spain","Mean age at first marriage - males",":"
"1970","Spain","Mean age at first marriage - females",":"
"1970","Spain","Total first marriage rate - males",":"
"1970","Spain","Total first marriage rate - females",":"
"1970","Spain","Proportion of first marriages - males","97.9"
"1970","Spain","Proportion of first marriages - females","98.9"
"1970","France","Marriages",":"
"1970","France","Crude marriage rate",":"
"1970","France","Mean age at first marriage - males",":"
"1970","France","Mean age at first marriage - females",":"
"1970","France","Total first marriage rate - males",":"
"1970","France","Total first marriage rate - females",":"
"1970","France","Proportion of first marriages - males",":"
"1970","France","Proportion of first marriages - females",":"
"1970","France (metropolitan)","Marriages","393 686"
"1970","France (metropolitan)","Crude marriage rate","7.8"
"1970","France (metropolitan)","Mean age at first marriage - males",":"
"1970","France (metropolitan)","Mean age at first marriage - females",":"
"1970","France (metropolitan)","Total first marriage rate - males",":"
"1970","France (metropolitan)","Total first marriage rate - females",":"
"1970","France (metropolitan)","Proportion of first marriages - males","92.1"
"1970","France (metropolitan)","Proportion of first marriages - females","92.5"
"1970","Croatia","Marriages","37 319"
"1970","Croatia","Crude marriage rate","8.5"
"1970","Croatia","Mean age at first marriage - males",":"
"1970","Croatia","Mean age at first marriage - females",":"
"1970","Croatia","Total first marriage rate - males",":"
"1970","Croatia","Total first marriage rate - females",":"
"1970","Croatia","Proportion of first marriages - males",":"
"1970","Croatia","Proportion of first marriages - females",":"
"1970","Italy","Marriages","395 509"
"1970","Italy","Crude marriage rate","7.3"
"1970","Italy","Mean age at first marriage - males",":"
"1970","Italy","Mean age at first marriage - females",":"
"1970","Italy","Total first marriage rate - males",":"
"1970","Italy","Total first marriage rate - females",":"
"1970","Italy","Proportion of first marriages - males","97.6"
"1970","Italy","Proportion of first marriages - females","99.0"
"1970","Cyprus","Marriages","5 289"
"1970","Cyprus","Crude marriage rate","8.6"
"1970","Cyprus","Mean age at first marriage - males",":"
"1970","Cyprus","Mean age at first marriage - females",":"
"1970","Cyprus","Total first marriage rate - males",":"
"1970","Cyprus","Total first marriage rate - females",":"
"1970","Cyprus","Proportion of first marriages - males",":"
"1970","Cyprus","Proportion of first marriages - females",":"
"1970","Latvia","Marriages","23 983"
"1970","Latvia","Crude marriage rate","10.2"
"1970","Latvia","Mean age at first marriage - males",":"
"1970","Latvia","Mean age at first marriage - females",":"
"1970","Latvia","Total first marriage rate - males",":"
"1970","Latvia","Total first marriage rate - females",":"
"1970","Latvia","Proportion of first marriages - males",":"
"1970","Latvia","Proportion of first marriages - females",":"
"1970","Lithuania","Marriages","29 915"
"1970","Lithuania","Crude marriage rate","9.5"
"1970","Lithuania","Mean age at first marriage - males",":"
"1970","Lithuania","Mean age at first marriage - females",":"
"1970","Lithuania","Total first marriage rate - males",":"
"1970","Lithuania","Total first marriage rate - females",":"
"1970","Lithuania","Proportion of first marriages - males",":"
"1970","Lithuania","Proportion of first marriages - females",":"
"1970","Luxembourg","Marriages","2 156"
"1970","Luxembourg","Crude marriage rate","6.4"
"1970","Luxembourg","Mean age at first marriage - males",":"
"1970","Luxembourg","Mean age at first marriage - females",":"
"1970","Luxembourg","Total first marriage rate - males",":"
"1970","Luxembourg","Total first marriage rate - females",":"
"1970","Luxembourg","Proportion of first marriages - males","91.1"
"1970","Luxembourg","Proportion of first marriages - females","92.3"
"1970","Hungary","Marriages","96 612"
"1970","Hungary","Crude marriage rate","9.3"
"1970","Hungary","Mean age at first marriage - males",":"
"1970","Hungary","Mean age at first marriage - females",":"
"1970","Hungary","Total first marriage rate - males",":"
"1970","Hungary","Total first marriage rate - females",":"
"1970","Hungary","Proportion of first marriages - males",":"
"1970","Hungary","Proportion of first marriages - females",":"
"1970","Malta","Marriages","2 376"
"1970","Malta","Crude marriage rate","7.9"
"1970","Malta","Mean age at first marriage - males",":"
"1970","Malta","Mean age at first marriage - females",":"
"1970","Malta","Total first marriage rate - males",":"
"1970","Malta","Total first marriage rate - females",":"
"1970","Malta","Proportion of first marriages - males",":"
"1970","Malta","Proportion of first marriages - females",":"
"1970","Netherlands","Marriages","123 521"
"1970","Netherlands","Crude marriage rate","9.5"
"1970","Netherlands","Mean age at first marriage - males",":"
"1970","Netherlands","Mean age at first marriage - females",":"
"1970","Netherlands","Total first marriage rate - males",":"
"1970","Netherlands","Total first marriage rate - females",":"
"1970","Netherlands","Proportion of first marriages - males","92.7"
"1970","Netherlands","Proportion of first marriages - females","94.0"
"1970","Austria","Marriages","52 773"
"1970","Austria","Crude marriage rate","7.1"
"1970","Austria","Mean age at first marriage - males",":"
"1970","Austria","Mean age at first marriage - females",":"
"1970","Austria","Total first marriage rate - males",":"
"1970","Austria","Total first marriage rate - females",":"
"1970","Austria","Proportion of first marriages - males","84.3"
"1970","Austria","Proportion of first marriages - females","86.8"
"1970","Poland","Marriages","280 311"
"1970","Poland","Crude marriage rate","8.6"
"1970","Poland","Mean age at first marriage - males",":"
"1970","Poland","Mean age at first marriage - females",":"
"1970","Poland","Total first marriage rate - males",":"
"1970","Poland","Total first marriage rate - females",":"
"1970","Poland","Proportion of first marriages - males",":"
"1970","Poland","Proportion of first marriages - females",":"
"1970","Portugal","Marriages","81 461"
"1970","Portugal","Crude marriage rate","9.4"
"1970","Portugal","Mean age at first marriage - males",":"
"1970","Portugal","Mean age at first marriage - females",":"
"1970","Portugal","Total first marriage rate - males",":"
"1970","Portugal","Total first marriage rate - females",":"
"1970","Portugal","Proportion of first marriages - males","96.4"
"1970","Portugal","Proportion of first marriages - females","97.9"
"1970","Romania","Marriages","145 531"
"1970","Romania","Crude marriage rate","7.2"
"1970","Romania","Mean age at first marriage - males",":"
"1970","Romania","Mean age at first marriage - females",":"
"1970","Romania","Total first marriage rate - males",":"
"1970","Romania","Total first marriage rate - females",":"
"1970","Romania","Proportion of first marriages - males",":"
"1970","Romania","Proportion of first marriages - females",":"
"1970","Slovenia","Marriages","14 281"
"1970","Slovenia","Crude marriage rate","8.3"
"1970","Slovenia","Mean age at first marriage - males",":"
"1970","Slovenia","Mean age at first marriage - females",":"
"1970","Slovenia","Total first marriage rate - males",":"
"1970","Slovenia","Total first marriage rate - females",":"
"1970","Slovenia","Proportion of first marriages - males",":"
"1970","Slovenia","Proportion of first marriages - females",":"
"1970","Slovakia","Marriages","35 961"
"1970","Slovakia","Crude marriage rate","7.9"
"1970","Slovakia","Mean age at first marriage - males",":"
"1970","Slovakia","Mean age at first marriage - females",":"
"1970","Slovakia","Total first marriage rate - males",":"
"1970","Slovakia","Total first marriage rate - females",":"
"1970","Slovakia","Proportion of first marriages - males",":"
"1970","Slovakia","Proportion of first marriages - females",":"
"1970","Finland","Marriages","40 730"
"1970","Finland","Crude marriage rate","8.8"
"1970","Finland","Mean age at first marriage - males",":"
"1970","Finland","Mean age at first marriage - females",":"
"1970","Finland","Total first marriage rate - males",":"
"1970","Finland","Total first marriage rate - females",":"
"1970","Finland","Proportion of first marriages - males","91.4"
"1970","Finland","Proportion of first marriages - females","92.6"
"1970","Sweden","Marriages","43 278"
"1970","Sweden","Crude marriage rate","5.4"
"1970","Sweden","Mean age at first marriage - males",":"
"1970","Sweden","Mean age at first marriage - females",":"
"1970","Sweden","Total first marriage rate - males",":"
"1970","Sweden","Total first marriage rate - females",":"
"1970","Sweden","Proportion of first marriages - males","87.9"
"1970","Sweden","Proportion of first marriages - females","89.0"
"1970","United Kingdom","Marriages","470 987"
"1970","United Kingdom","Crude marriage rate","8.5"
"1970","United Kingdom","Mean age at first marriage - males",":"
"1970","United Kingdom","Mean age at first marriage - females",":"
"1970","United Kingdom","Total first marriage rate - males",":"
"1970","United Kingdom","Total first marriage rate - females",":"
"1970","United Kingdom","Proportion of first marriages - males","87.6"
"1970","United Kingdom","Proportion of first marriages - females","88.3"
"1970","Iceland","Marriages","1 590"
"1970","Iceland","Crude marriage rate","7.8"
"1970","Iceland","Mean age at first marriage - males",":"
"1970","Iceland","Mean age at first marriage - females",":"
"1970","Iceland","Total first marriage rate - males",":"
"1970","Iceland","Total first marriage rate - females",":"
"1970","Iceland","Proportion of first marriages - males","90.4"
"1970","Iceland","Proportion of first marriages - females","90.9"
"1970","Liechtenstein","Marriages","125"
"1970","Liechtenstein","Crude marriage rate","5.9"
"1970","Liechtenstein","Mean age at first marriage - males",":"
"1970","Liechtenstein","Mean age at first marriage - females",":"
"1970","Liechtenstein","Total first marriage rate - males",":"
"1970","Liechtenstein","Total first marriage rate - females",":"
"1970","Liechtenstein","Proportion of first marriages - males",":"
"1970","Liechtenstein","Proportion of first marriages - females",":"
"1970","Norway","Marriages","29 370"
"1970","Norway","Crude marriage rate","7.6"
"1970","Norway","Mean age at first marriage - males",":"
"1970","Norway","Mean age at first marriage - females",":"
"1970","Norway","Total first marriage rate - males",":"
"1970","Norway","Total first marriage rate - females",":"
"1970","Norway","Proportion of first marriages - males","92.7"
"1970","Norway","Proportion of first marriages - females","93.3"
"1970","Switzerland","Marriages","46 693"
"1970","Switzerland","Crude marriage rate","7.6"
"1970","Switzerland","Mean age at first marriage - males",":"
"1970","Switzerland","Mean age at first marriage - females",":"
"1970","Switzerland","Total first marriage rate - males",":"
"1970","Switzerland","Total first marriage rate - females",":"
"1970","Switzerland","Proportion of first marriages - males","89.0"
"1970","Switzerland","Proportion of first marriages - females","91.2"
"1970","Montenegro","Marriages",":"
"1970","Montenegro","Crude marriage rate",":"
"1970","Montenegro","Mean age at first marriage - males",":"
"1970","Montenegro","Mean age at first marriage - females",":"
"1970","Montenegro","Total first marriage rate - males",":"
"1970","Montenegro","Total first marriage rate - females",":"
"1970","Montenegro","Proportion of first marriages - males",":"
"1970","Montenegro","Proportion of first marriages - females",":"
"1970","North Macedonia","Marriages","14 593"
"1970","North Macedonia","Crude marriage rate","9.0"
"1970","North Macedonia","Mean age at first marriage - males",":"
"1970","North Macedonia","Mean age at first marriage - females",":"
"1970","North Macedonia","Total first marriage rate - males",":"
"1970","North Macedonia","Total first marriage rate - females",":"
"1970","North Macedonia","Proportion of first marriages - males",":"
"1970","North Macedonia","Proportion of first marriages - females",":"
"1970","Albania","Marriages","14 449"
"1970","Albania","Crude marriage rate","6.8"
"1970","Albania","Mean age at first marriage - males",":"
"1970","Albania","Mean age at first marriage - females",":"
"1970","Albania","Total first marriage rate - males",":"
"1970","Albania","Total first marriage rate - females",":"
"1970","Albania","Proportion of first marriages - males",":"
"1970","Albania","Proportion of first marriages - females",":"
"1970","Serbia","Marriages",":"
"1970","Serbia","Crude marriage rate",":"
"1970","Serbia","Mean age at first marriage - males",":"
"1970","Serbia","Mean age at first marriage - females",":"
"1970","Serbia","Total first marriage rate - males",":"
"1970","Serbia","Total first marriage rate - females",":"
"1970","Serbia","Proportion of first marriages - males",":"
"1970","Serbia","Proportion of first marriages - females",":"
"1970","Turkey","Marriages",":"
"1970","Turkey","Crude marriage rate",":"
"1970","Turkey","Mean age at first marriage - males",":"
"1970","Turkey","Mean age at first marriage - females",":"
